"","profile_id","app_id","begin_date","end_date","amount","product","status","lodging_cnt","repayment_ratio","bad","can_be_bad","loan_num"
"3453",109828,170656,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.18,FALSE,TRUE,2
"3454",241863,170830,2018-12-30,2019-01-12,1900,"START_11","CLOSED",0,1.27,FALSE,TRUE,1
"3455",26983,171953,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.63591,FALSE,TRUE,5
"3456",241950,170872,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.072,FALSE,TRUE,1
"3457",242406,171181,2018-12-30,2019-01-09,1500,"START_11","CLOSED",0,1.18,FALSE,TRUE,1
"3458",237157,171154,2018-12-30,2019-01-11,1900,"START_11","OVERDUE",0,0.625194736842105,NA,TRUE,1
"3459",165810,171198,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.60427,FALSE,TRUE,2
"3460",157434,171282,2018-12-30,2019-01-06,1000,"START_11","CLOSED",0,1.09,FALSE,TRUE,1
"3461",183016,171203,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.567755,FALSE,TRUE,2
"3462",209553,170660,2018-12-30,2019-01-26,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,2
"3463",96898,171895,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,2
"3464",243480,171978,2018-12-30,2019-01-19,1600,"START_11","CLOSED",0,2.0467,FALSE,TRUE,1
"3465",236017,170946,2018-12-30,2019-01-27,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3466",152769,170818,2018-12-30,2019-01-27,1000,"START_11","CLOSED",0,1.58388,FALSE,TRUE,2
"3467",114427,170843,2018-12-30,2019-01-26,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,2
"3468",243410,171965,2018-12-30,2019-01-16,700,"START_11","CLOSED",0,1.32398571428571,FALSE,TRUE,1
"3469",242668,171394,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.54,FALSE,TRUE,1
"3470",243060,171702,2018-12-30,2019-01-11,2000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"3471",217750,171726,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.72278,FALSE,TRUE,2
"3472",243064,171691,2018-12-30,2019-01-06,1900,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3473",119988,170607,2018-12-30,2019-01-13,1500,"START_11","CLOSED",0,1.27,FALSE,TRUE,2
"3474",208502,171584,2018-12-30,2019-01-14,2000,"START_11","CLOSED",0,1.37351,FALSE,TRUE,1
"3475",209874,171649,2018-12-30,2019-01-08,300,"START_11","CLOSED",0,1.24016666666667,FALSE,TRUE,1
"3476",222812,170881,2018-12-30,2019-01-06,2000,"START_11","CLOSED",0,1.126,FALSE,TRUE,2
"3477",179315,170850,2018-12-30,2019-01-27,1900,"START_11","CLOSED",0,1.108,FALSE,TRUE,2
"3478",167762,171020,2018-12-30,2019-01-17,2000,"START_11","CLOSED",0,1.288,FALSE,TRUE,3
"3479",217060,172605,2018-12-31,2019-01-21,800,"START_11","CLOSED",0,1.054,FALSE,TRUE,1
"3480",2444,173303,2018-12-31,2019-01-28,2000,"START_11","CLOSED",0,1.036,FALSE,TRUE,7
"3481",242761,172169,2018-12-31,2019-01-27,1800,"START_11","CLOSED",0,1.36,FALSE,TRUE,1
"3482",244986,173083,2018-12-31,2019-01-28,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3483",195508,172660,2018-12-31,2019-01-28,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,2
"3484",77406,172964,2018-12-31,2019-01-17,2000,"START_11","CLOSED",0,2,FALSE,TRUE,6
"3485",226691,172628,2018-12-31,2019-01-28,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3486",236850,173211,2018-12-31,2019-01-14,800,"START_11","CLOSED",0,2.8709875,FALSE,TRUE,2
"3487",244188,172477,2018-12-31,2019-01-28,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3488",242986,171628,2018-12-31,2019-01-27,1900,"START_11","CLOSED",0,1.18,FALSE,TRUE,1
"3489",243843,172266,2018-12-31,2019-01-27,2000,"START_11","CLOSED",0,1.504,FALSE,TRUE,1
"3490",244537,172654,2018-12-31,2019-01-20,1800,"START_11","OVERDUE",0,2.55555555555556,FALSE,TRUE,1
"3491",245435,173433,2018-12-31,2019-01-10,1800,"START_11","CLOSED",0,1.21447777777778,FALSE,TRUE,1
"3492",222691,173184,2018-12-31,2019-01-16,800,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3493",245419,173402,2018-12-31,2019-01-28,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3494",244862,172931,2018-12-31,2019-01-18,2000,"START_11","CLOSED",0,1.306,FALSE,TRUE,1
"3495",178601,173034,2018-12-31,2019-01-23,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,2
"3496",244719,172763,2018-12-31,2019-01-16,2000,"START_11","CLOSED",0,2.85829,FALSE,TRUE,1
"3497",244645,172722,2018-12-31,2019-01-15,2000,"START_11","CLOSED",0,1.288,FALSE,TRUE,1
"3498",195837,172756,2018-12-31,2019-01-07,2000,"START_11","OVERDUE",0,0.18,NA,TRUE,1
"3499",245524,173495,2018-12-31,2019-01-27,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3500",244713,172770,2018-12-31,2019-01-27,600,"START_11","CLOSED",0,1.09,FALSE,TRUE,1
"3501",245732,174020,2019-01-01,2019-01-29,2000,"START_11","CLOSED",0,1.844035,FALSE,TRUE,1
"3502",108780,174305,2019-01-01,2019-01-19,1700,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3503",245861,173724,2019-01-01,2019-01-29,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3504",149439,174183,2019-01-01,2019-01-17,2000,"START_11","CLOSED",0,1.18,FALSE,TRUE,3
"3505",60626,174334,2019-01-01,2019-01-29,2000,"START_11","CLOSED",0,1.522,FALSE,TRUE,4
"3506",245957,173785,2019-01-01,2019-01-29,2000,"START_11","CLOSED",0,1.396,FALSE,TRUE,1
"3507",134404,173710,2019-01-01,2019-01-29,2000,"START_11","CLOSED",0,1.79416,FALSE,TRUE,2
"3508",247034,175538,2019-01-02,2019-01-06,600,"START_11","CLOSED",0,1,FALSE,TRUE,1
"3509",248168,175291,2019-01-02,2019-01-23,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3510",248004,175080,2019-01-02,2019-01-30,2000,"START_11","CLOSED",0,1.504,FALSE,TRUE,1
"3511",228908,174982,2019-01-02,2019-01-08,500,"START_11","CLOSED",0,1.108,FALSE,TRUE,2
"3512",26345,174739,2019-01-02,2019-01-24,1200,"START_11","CLOSED",0,1.414,FALSE,TRUE,2
"3513",248320,175395,2019-01-02,2019-01-30,1000,"START_11","CLOSED",0,1.198,FALSE,TRUE,1
"3514",248053,175119,2019-01-02,2019-01-30,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3515",247708,174888,2019-01-02,2019-01-14,2000,"START_11","CLOSED",0,1.06838,FALSE,TRUE,1
"3516",247281,174615,2019-01-02,2019-01-30,2000,"START_11","CLOSED",0,1.414,FALSE,TRUE,1
"3517",247198,174587,2019-01-02,2019-01-30,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,1
"3518",69871,174486,2019-01-02,2019-01-21,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3519",248290,175338,2019-01-02,2019-01-30,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3520",75393,174907,2019-01-02,2019-01-30,1800,"START_11","CLOSED",0,1.486,FALSE,TRUE,3
"3521",48730,176498,2019-01-03,2019-01-31,1500,"START_11","OVERDUE",0,0,TRUE,TRUE,4
"3522",76703,177321,2019-01-03,2019-01-25,700,"START_11","CLOSED",0,1.342,FALSE,TRUE,5
"3523",249733,176403,2019-01-03,2019-01-31,2000,"START_11","CLOSED",0,1.60985,FALSE,TRUE,1
"3524",249974,176583,2019-01-03,2019-01-28,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3525",45482,177356,2019-01-03,2019-01-31,2000,"START_11","CLOSED",0,1.504,FALSE,TRUE,4
"3526",250713,177023,2019-01-03,2019-01-24,2000,"START_11","CLOSED",0,1.198,FALSE,TRUE,1
"3527",135359,176557,2019-01-03,2019-01-09,2000,"START_11","CLOSED",0,1,FALSE,TRUE,6
"3528",207735,176737,2019-01-03,2019-01-31,1000,"START_11","CLOSED",0,1.45,FALSE,TRUE,2
"3529",189244,176109,2019-01-03,2019-01-11,1800,"START_11","CLOSED",0,1.144,FALSE,TRUE,1
"3530",239339,176272,2019-01-03,2019-01-17,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3531",230732,176562,2019-01-03,2019-01-31,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,1
"3532",80867,176321,2019-01-03,2019-01-15,1900,"START_11","CLOSED",0,1.36830526315789,FALSE,TRUE,7
"3533",250004,176594,2019-01-03,2019-01-31,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3534",250157,176705,2019-01-03,2019-01-31,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,1
"3535",250890,177186,2019-01-03,2019-01-23,2000,"START_11","CLOSED",0,1.342,FALSE,TRUE,1
"3536",250571,176964,2019-01-03,2019-01-19,800,"START_11","CLOSED",0,1.27,FALSE,TRUE,1
"3537",85680,176666,2019-01-03,2019-01-08,2000,"START_11","CLOSED",0,1.09,FALSE,TRUE,1
"3538",249161,175990,2019-01-03,2019-01-18,1000,"START_11","CLOSED",0,1.306,FALSE,TRUE,1
"3539",248987,176730,2019-01-03,2019-01-28,1100,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3540",153793,176452,2019-01-03,2019-01-31,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3541",248062,177180,2019-01-03,2019-01-18,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3542",251381,177503,2019-01-04,2019-01-26,1000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"3543",252461,178264,2019-01-04,2019-01-18,1000,"START_11","CLOSED",0,1.9485,FALSE,TRUE,1
"3544",252236,178057,2019-01-04,2019-02-01,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3545",165230,178094,2019-01-04,2019-01-25,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"3546",220428,178766,2019-01-04,2019-01-24,1500,"START_11","CLOSED",0,1.252,FALSE,TRUE,1
"3547",154846,178719,2019-01-04,2019-02-01,700,"START_11","CLOSED",0,1.378,FALSE,TRUE,2
"3548",11593,177885,2019-01-04,2019-01-31,2000,"START_11","CLOSED",0,1.59167,FALSE,TRUE,4
"3549",49060,178152,2019-01-04,2019-01-31,2000,"START_11","CLOSED",0,1.60296,FALSE,TRUE,1
"3550",80581,178566,2019-01-04,2019-02-01,2000,"START_11","CLOSED",0,2.06511,FALSE,TRUE,4
"3551",57679,177945,2019-01-04,2019-02-01,2000,"START_11","OVERDUE",0,1,FALSE,TRUE,6
"3552",217501,177712,2019-01-04,2019-02-01,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3553",252434,178220,2019-01-04,2019-02-01,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3554",234535,177913,2019-01-04,2019-01-30,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3555",252439,178277,2019-01-04,2019-01-18,2000,"START_11","CLOSED",0,1.33062,FALSE,TRUE,1
"3556",184219,177725,2019-01-04,2019-02-01,2000,"START_11","CLOSED",0,1.504,FALSE,TRUE,2
"3557",7306,178048,2019-01-04,2019-01-29,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,2
"3558",253257,178832,2019-01-04,2019-02-01,2000,"START_11","CLOSED",0,1.504,FALSE,TRUE,1
"3559",193403,177666,2019-01-04,2019-01-14,400,"START_11","CLOSED",0,1.216,FALSE,TRUE,3
"3560",252695,178400,2019-01-04,2019-01-21,1800,"START_11","CLOSED",0,1.40986666666667,FALSE,TRUE,1
"3561",234135,177820,2019-01-04,2019-01-16,2000,"START_11","CLOSED",0,1.18,FALSE,TRUE,2
"3562",112496,178405,2019-01-04,2019-01-31,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"3563",202842,178179,2019-01-04,2019-01-25,2000,"START_11","CLOSED",0,1.378,FALSE,TRUE,2
"3564",253029,178659,2019-01-04,2019-01-05,300,"START_11","CLOSED",0,1.018,FALSE,TRUE,1
"3565",99186,178322,2019-01-04,2019-01-22,1100,"START_11","CLOSED",0,1.36,FALSE,TRUE,2
"3566",253182,178747,2019-01-04,2019-01-31,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,1
"3567",209128,179684,2019-01-05,2019-02-02,2000,"START_11","OVERDUE",0,1,FALSE,TRUE,2
"3568",239147,179517,2019-01-05,2019-01-15,2000,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"3569",179145,178959,2019-01-05,2019-01-21,2000,"START_11","CLOSED",0,1.342,FALSE,TRUE,2
"3570",253504,179033,2019-01-05,2019-01-27,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3571",241950,179318,2019-01-05,2019-01-25,2000,"START_11","CLOSED",0,1.126,FALSE,TRUE,2
"3572",70457,180035,2019-01-05,2019-02-02,500,"START_11","CLOSED",0,1.45,FALSE,TRUE,3
"3573",211014,180069,2019-01-05,2019-02-01,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,1
"3574",255331,180326,2019-01-05,2019-02-02,1500,"START_11","CLOSED",0,2.48551333333333,FALSE,TRUE,1
"3575",252901,179323,2019-01-05,2019-01-31,2000,"START_11","CLOSED",0,1.288,FALSE,TRUE,1
"3576",181737,179635,2019-01-05,2019-03-14,2000,"START_11","OVERDUE",1,0.79074,NA,TRUE,2
"3577",217060,179407,2019-01-05,2019-01-30,1200,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3578",114208,179709,2019-01-05,2019-02-02,600,"START_11","CLOSED",0,1.072,FALSE,TRUE,3
"3579",186169,180167,2019-01-05,2019-02-02,2000,"START_11","CLOSED",0,1.252,FALSE,TRUE,2
"3580",209255,179767,2019-01-05,2019-02-02,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,2
"3581",254595,179747,2019-01-05,2019-01-30,2000,"START_11","CLOSED",0,2.548,FALSE,TRUE,1
"3582",254852,179949,2019-01-05,2019-01-09,2000,"START_11","CLOSED",0,1.19743,FALSE,TRUE,1
"3583",129788,179617,2019-01-05,2019-02-02,1600,"START_11","CLOSED",0,2.17236875,FALSE,TRUE,2
"3584",254746,179878,2019-01-05,2019-03-22,2000,"START_11","OVERDUE",1,0.9643,FALSE,TRUE,1
"3585",200060,179169,2019-01-05,2019-02-02,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,2
"3586",45033,180695,2019-01-06,2019-01-27,2000,"START_11","CLOSED",0,1.324,FALSE,TRUE,6
"3587",160915,181289,2019-01-06,2019-01-26,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3588",256038,180816,2019-01-06,2019-01-31,2000,"START_11","CLOSED",0,1.52961,FALSE,TRUE,1
"3589",256394,181130,2019-01-06,2019-02-02,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,1
"3590",255856,180734,2019-01-06,2019-02-03,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,1
"3591",256104,180858,2019-01-06,2019-02-03,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3592",24400,180998,2019-01-06,2019-02-03,400,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"3593",74483,181173,2019-01-06,2019-01-31,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,5
"3594",256385,181041,2019-01-06,2019-02-03,1500,"START_11","OVERDUE",0,1.73333333333333,FALSE,TRUE,1
"3595",256397,181050,2019-01-06,2019-03-21,2000,"START_11","OVERDUE",1,0.95565,FALSE,TRUE,1
"3596",143985,180727,2019-01-06,2019-02-03,2000,"START_11","CLOSED",0,1.27,FALSE,TRUE,3
"3597",256770,181342,2019-01-06,2019-01-25,2000,"START_11","CLOSED",0,1.59908,FALSE,TRUE,1
"3598",2444,180828,2019-01-06,2019-02-03,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,8
"3599",256534,181193,2019-01-06,2019-02-01,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3600",255451,180434,2019-01-06,2019-02-03,2000,"START_11","CLOSED",0,1,FALSE,TRUE,1
"3601",200091,180765,2019-01-06,2019-02-03,2000,"START_11","CLOSED",0,1.54,FALSE,TRUE,2
"3602",7648,181295,2019-01-06,2019-01-27,900,"START_11","OVERDUE",0,0,TRUE,TRUE,5
"3603",256226,180924,2019-01-06,2019-01-20,1700,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3604",210733,181898,2019-01-07,2019-01-19,1000,"START_11","CLOSED",0,1.144,FALSE,TRUE,1
"3605",256361,182231,2019-01-07,2019-01-23,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3606",257376,181864,2019-01-07,2019-01-27,1200,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3607",257765,182066,2019-01-07,2019-01-21,2000,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"3608",253098,182344,2019-01-07,2019-01-30,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3609",163165,182378,2019-01-07,2019-02-04,1600,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"3610",256401,181811,2019-01-07,2019-02-04,2000,"START_11","CLOSED",0,1.54,FALSE,TRUE,1
"3611",255329,182073,2019-01-07,2019-02-04,2000,"START_11","CLOSED",0,1.036,FALSE,TRUE,1
"3612",191250,181670,2019-01-07,2019-01-12,1000,"START_11","CLOSED",0,1.036,FALSE,TRUE,1
"3613",257513,181949,2019-01-07,2019-01-14,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3614",248791,181874,2019-01-07,2019-02-02,1900,"START_11","CLOSED",0,1.45,FALSE,TRUE,1
"3615",166166,182870,2019-01-08,2019-01-29,500,"START_11","OVERDUE",0,0,TRUE,TRUE,5
"3616",181933,183434,2019-01-08,2019-02-05,1000,"START_11","CLOSED",0,1.486,FALSE,TRUE,2
"3617",258803,182780,2019-01-08,2019-02-05,1700,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3618",259807,183418,2019-01-08,2019-02-05,2000,"START_11","CLOSED",0,1.09,FALSE,TRUE,1
"3619",258347,182490,2019-01-08,2019-02-05,2000,"START_11","CLOSED",0,2.65,FALSE,TRUE,1
"3620",121325,183043,2019-01-08,2019-01-15,2000,"START_11","CLOSED",0,1.126,FALSE,TRUE,1
"3621",232,182967,2019-01-08,2019-01-20,2000,"START_11","CLOSED",0,1.144,FALSE,TRUE,10
"3622",168388,182537,2019-01-08,2019-01-29,900,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3623",145469,183296,2019-01-08,2019-01-23,2000,"START_11","CLOSED",0,1.216,FALSE,TRUE,2
"3624",181716,183589,2019-01-08,2019-02-05,2000,"START_11","CLOSED",0,1.45,FALSE,TRUE,1
"3625",3093,183905,2019-01-08,2019-01-23,2000,"START_11","CLOSED",0,1.072,FALSE,TRUE,2
"3626",148389,183505,2019-01-08,2019-02-05,2000,"START_11","CLOSED",0,1.55602,FALSE,TRUE,1
"3627",260568,183997,2019-01-08,2019-01-18,1000,"START_11","CLOSED",0,1.108,FALSE,TRUE,1
"3628",259946,183529,2019-01-08,2019-01-18,500,"START_11","CLOSED",0,1.30706,FALSE,TRUE,1
"3629",260157,183648,2019-01-08,2019-02-05,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3630",222812,184514,2019-01-09,2019-01-29,2000,"START_11","CLOSED",0,2.46193,FALSE,TRUE,3
"3631",190240,185359,2019-01-09,2019-02-05,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3632",192488,184564,2019-01-09,2019-02-05,2000,"START_11","CLOSED",0,1.61764,FALSE,TRUE,2
"3633",96520,184832,2019-01-09,2019-01-30,700,"START_11","CLOSED",0,1.108,FALSE,TRUE,2
"3634",228392,185446,2019-01-09,2019-01-24,1100,"START_11","CLOSED",0,1.34870909090909,FALSE,TRUE,2
"3635",260881,184155,2019-01-09,2019-01-22,1900,"START_11","CLOSED",0,1.288,FALSE,TRUE,1
"3636",179315,184936,2019-01-09,2019-02-04,2000,"START_11","CLOSED",0,2.2195,FALSE,TRUE,3
"3637",262484,184948,2019-01-09,2019-02-04,2000,"START_11","CLOSED",0,1.432,FALSE,TRUE,1
"3638",262429,184970,2019-01-09,2019-02-06,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3639",151608,185262,2019-01-09,2019-02-06,2000,"START_11","CLOSED",0,1.162,FALSE,TRUE,3
"3640",237455,185229,2019-01-09,2019-02-03,2000,"START_11","CLOSED",0,1.55531,FALSE,TRUE,1
"3641",262437,184914,2019-01-09,2019-01-29,2000,"START_11","CLOSED",0,2.93145,FALSE,TRUE,1
"3642",185920,184782,2019-01-09,2019-02-06,2000,"START_11","CLOSED",0,1.522,FALSE,TRUE,1
"3643",261717,184595,2019-01-09,2019-02-01,2000,"START_11","CLOSED",0,1.36,FALSE,TRUE,1
"3644",226989,184648,2019-01-09,2019-01-23,2000,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"3645",195427,184308,2019-01-09,2019-02-06,2000,"START_11","CLOSED",0,1.09,FALSE,TRUE,2
"3646",263055,185292,2019-01-09,2019-02-06,2000,"START_11","CLOSED",0,1.504,FALSE,TRUE,1
"3647",112785,185570,2019-01-09,2019-01-23,2000,"START_11","CLOSED",0,1.252,FALSE,TRUE,3
"3648",32628,185187,2019-01-09,2019-01-21,1500,"START_11","CLOSED",0,1.018,FALSE,TRUE,6
"3649",120853,185178,2019-01-09,2019-02-06,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,4
"3650",179163,184559,2019-01-09,2019-02-06,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3651",235197,185239,2019-01-09,2019-02-06,2000,"START_11","CLOSED",0,1.36,FALSE,TRUE,2
"3652",92127,184071,2019-01-09,2019-02-06,2000,"START_11","CLOSED",0,1.432,FALSE,TRUE,3
"3653",248483,184604,2019-01-09,2019-02-06,2000,"START_11","CLOSED",0,1.108,FALSE,TRUE,1
"3654",180754,184768,2019-01-09,2019-01-23,2000,"START_11","CLOSED",0,1.126,FALSE,TRUE,4
"3655",157434,184740,2019-01-09,2019-01-16,1000,"START_11","CLOSED",0,1.83299,FALSE,TRUE,2
"3656",262004,184625,2019-01-09,2019-01-27,2000,"START_11","CLOSED",0,1.40298,FALSE,TRUE,1
"3657",234382,186077,2019-01-10,2019-01-31,600,"START_11","CLOSED",0,1.396,FALSE,TRUE,1
"3658",115440,186558,2019-01-10,2019-01-17,600,"START_11","CLOSED",0,1.144,FALSE,TRUE,4
"3659",265627,187152,2019-01-10,2019-02-07,2000,"START_11","CLOSED",0,1.522,FALSE,TRUE,1
"3660",264337,186265,2019-01-10,2019-01-27,2000,"START_11","CLOSED",0,2.25245,FALSE,TRUE,1
"3661",265549,187081,2019-01-10,2019-01-28,2000,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"3662",227458,186715,2019-01-10,2019-02-07,2000,"START_11","CLOSED",0,1.77492,FALSE,TRUE,2
"3663",191895,186727,2019-01-10,2019-02-05,2000,"START_11","OVERDUE",0,0.005,TRUE,TRUE,2
"3664",217311,186198,2019-01-10,2019-02-07,1000,"START_11","CLOSED",0,1.63591,FALSE,TRUE,1
"3665",202053,186060,2019-01-10,2019-02-07,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3666",264938,186612,2019-01-10,2019-02-07,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3667",253029,186485,2019-01-10,2019-01-15,1000,"START_11","CLOSED",0,1.09,FALSE,TRUE,2
"3668",73255,185673,2019-01-10,2019-02-01,2000,"START_11","CLOSED",0,1.36,FALSE,TRUE,2
"3669",40178,186530,2019-01-10,2019-02-07,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,6
"3670",186801,186233,2019-01-10,2019-02-07,2000,"START_11","CLOSED",0,1.52434,FALSE,TRUE,2
"3671",82767,185787,2019-01-10,2019-02-07,1200,"START_11","CLOSED",0,1.504,FALSE,TRUE,3
"3672",208227,186866,2019-01-10,2019-02-07,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3673",192133,187787,2019-01-11,2019-02-08,2000,"START_11","CLOSED",0,1.414,FALSE,TRUE,2
"3674",267228,188331,2019-01-11,2019-02-08,1500,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"3675",267351,188411,2019-01-11,2019-01-14,300,"START_11","CLOSED",0,1.018,FALSE,TRUE,1
"3676",266127,187477,2019-01-11,2019-02-08,2000,"START_11","CLOSED",0,2.0927,FALSE,TRUE,1
"3677",119897,187630,2019-01-11,2019-02-08,2000,"START_11","CLOSED",0,1.54,FALSE,TRUE,4
"3678",169116,188381,2019-01-11,2019-01-26,2000,"START_11","CLOSED",0,1.27,FALSE,TRUE,1
"3679",62643,188547,2019-01-11,2019-02-08,500,"START_11","CLOSED",0,1.468,FALSE,TRUE,5
"3680",61183,188611,2019-01-11,2019-01-31,1700,"START_11","CLOSED",0,1.36,FALSE,TRUE,5
"3681",195670,188172,2019-01-11,2019-02-08,2000,"START_11","CLOSED",0,1.63591,FALSE,TRUE,2
"3682",267611,188620,2019-01-11,2019-02-08,2000,"START_11","CLOSED",0,1.108,FALSE,TRUE,1
"3683",173435,187805,2019-01-11,2019-02-08,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3684",172793,187450,2019-01-11,2019-02-08,2000,"START_11","CLOSED",0,1.504,FALSE,TRUE,2
"3685",266420,187648,2019-01-11,2019-01-21,1800,"START_11","CLOSED",0,1.072,FALSE,TRUE,1
"3686",219513,188149,2019-01-11,2019-01-18,2000,"START_11","CLOSED",0,1.22627,FALSE,TRUE,3
"3687",266239,187566,2019-01-11,2019-02-01,500,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3688",187549,187981,2019-01-11,2019-02-08,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3689",153382,187701,2019-01-11,2019-02-07,1000,"START_11","CLOSED",0,1.468,FALSE,TRUE,3
"3690",237872,187518,2019-01-11,2019-02-02,1900,"START_11","CLOSED",0,1.342,FALSE,TRUE,2
"3691",225588,188356,2019-01-11,2019-02-07,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3692",269689,190088,2019-01-12,2019-02-09,2000,"START_11","CLOSED",0,1.57532,FALSE,TRUE,1
"3693",268584,189401,2019-01-12,2019-02-09,2000,"START_11","CLOSED",0,1.378,FALSE,TRUE,1
"3694",267809,188736,2019-01-12,2019-02-09,2000,"START_11","CLOSED",0,1.54,FALSE,TRUE,1
"3695",200709,190049,2019-01-12,2019-02-09,2000,"START_11","CLOSED",0,1.468,FALSE,TRUE,2
"3696",268355,189162,2019-01-12,2019-02-08,2000,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"3697",263675,188789,2019-01-12,2019-02-08,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3698",268766,189408,2019-01-12,2019-01-22,1800,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"3699",269952,190345,2019-01-12,2019-02-08,2000,"START_11","CLOSED",0,1.486,FALSE,TRUE,1
"3700",269756,190143,2019-01-12,2019-02-09,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3701",269445,189929,2019-01-12,2019-02-02,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
